,0
39439,15375.230094963807
39440,15376.517460272444
39441,15374.071625863971
39442,15378.971870540217
39443,15386.349383151199
39444,15392.92329110811
39445,15395.676926241418
39446,15404.489572534889
39447,15408.986098337095
39448,15412.757767072098
39449,15421.13701380921
39450,15429.46958670387
39451,15439.248243537762
39452,15443.39962893529
39453,15446.220754707163
39454,15451.136238104926
39455,15455.725118322429
39456,15474.480203329224
39457,15490.722329398666
39458,15500.7967305546
39459,15512.281849479545
39460,15528.883748047694
39461,15531.467962707953
39462,15541.003467312486
39463,15544.46780460861
39464,15539.660448851075
39465,15543.613885915263
39466,15540.664205301655
39467,15538.410969565077
39468,15536.86881663256
39469,15533.01387193649
39470,15529.726469360345
39471,15530.317601505014
39472,15527.394386886657
39473,15530.323742000217
39474,15530.696040660792
39475,15541.056324916479
39476,15562.977640920511
39477,15587.289930289304
39478,15614.278220771936
39479,15631.210875823857
39480,15628.90500291897
39481,15621.709104958534
39482,15624.729797685422
39483,15627.078017872473
39484,15635.682847533024
39485,15631.667712360058
39486,15627.923339389532
39487,15619.56798968804
39488,15614.416764388094
39489,15604.515746979152
39490,15604.528941773968
39491,15612.636941357849
39492,15608.432175973116
39493,15611.367439660131
39494,15619.956822269643
39495,15641.217045300122
39496,15655.049401814958
39497,15663.204721932807
39498,15648.266362780654
39499,15655.690550912444
39500,15654.573604280486
39501,15647.554324011253
39502,15652.024607199075
39503,15659.384741050684
39504,15660.933468941052
39505,15663.382656618354
39506,15669.501299047184
39507,15672.758944343399
39508,15672.858618774711
39509,15673.686927452616
39510,15673.238224835275
39511,15670.368135663184
39512,15677.382144973426
39513,15675.935503417351
39514,15678.213202286182
39515,15677.20908210074
39516,15672.206865719136
39517,15677.783333670039
39518,15683.782086871492
39519,15690.322145574022
39520,15692.11161508292
39521,15706.275263052165
39522,15717.614109519389
39523,15719.153948693938
39524,15727.624273249354
39525,15743.531059233934
39526,15731.435838156389
39527,15737.714874195837
39528,15748.694214650468
39529,15760.034210271799
39530,15762.736598083786
39531,15771.520308578174
39532,15785.94800781682
39533,15796.308316957191
39534,15802.975115494037
39535,15817.2948314384
39536,15824.24004413546
39537,15827.737326474617
39538,15814.043097922628
39539,15812.000550914718
39540,15814.382841660503
39541,15815.46959291313
39542,15819.361913104369
39543,15826.957225873748
39544,15838.410090635114
39545,15853.406912070375
39546,15853.799604754016
39547,15866.63541405686
39548,15871.272863371812
39549,15870.272009564562
39550,15853.152724822696
39551,15854.364546695988
39552,15851.003977644568
39553,15856.819851560218
39554,15859.077317441473
39555,15858.86516953259
39556,15861.353160567085
39557,15864.408959327597
39558,15862.297298362078
39559,15868.01537220633
39560,15866.175118412328
39561,15878.649960956653
39562,15885.686646960718
39563,15898.373959598315
39564,15902.629530492439
39565,15899.771687901588
39566,15909.620693659683
39567,15916.986304831016
39568,15929.841881334145
39569,15937.570654925332
39570,15953.33239019143
39571,15980.727614570298
39572,16002.516587350407
39573,16002.252454694924
39574,16008.659636052587
39575,16005.552597480633
39576,15960.26747424021
39577,15957.361922697994
39578,15959.89348499526
39579,15960.034872680822
39580,15961.483066019504
39581,15974.54508567821
39582,15973.956734283016
39583,15977.056450168438
39584,15979.649902203615
39585,15970.347760058692
39586,15956.312534857745
39587,15941.776474624874
39588,15939.2353021943
39589,15938.37534128144
39590,15943.254873819636
39591,15949.175806480735
39592,15947.86591514543
39593,15954.13693394193
39594,15963.852087020483
39595,15975.395946822195
39596,15988.81050897883
39597,15991.836066353351
39598,15993.931147306681
39599,16004.18263024947
39600,16009.990160836307
39601,16019.167517612883
39602,16009.193932923965
39603,15998.9320832705
39604,16001.992486754114
39605,16006.073651023224
39606,16020.751186351603
39607,16019.82438583031
39608,16016.680484322214
39609,15997.052515445033
39610,15995.887260195468
39611,16000.813570769966
39612,16002.080554044167
39613,16003.153070813618
39614,16000.197603842576
39615,16003.398844843668
39616,16007.413878951746
39617,16009.772815445307
39618,16018.095806817546
39619,16017.895547316177
39620,16021.175931501331
39621,16020.865634115684
39622,16026.7024124996
39623,16029.220463172065
39624,16034.006961979043
39625,16044.270481527132
39626,16051.965860653214
39627,16049.24930298307
39628,16043.338710687698
39629,16041.322414185795
39630,16044.093845264553
39631,16044.818385573935
39632,16045.26480604263
39633,16050.21380695111
39634,16052.770452864686
39635,16054.188624257104
39636,16057.994222414054
39637,16066.396208889055
39638,16072.666929731775
39639,16075.935180566556
39640,16079.811076205646
39641,16078.746426939393
39642,16082.64271499392
39643,16083.902313769055
39644,16084.033984529662
39645,16096.372041284058
39646,16104.422866654948
39647,16101.625496354596
39648,16110.083904530415
39649,16115.56777423395
39650,16124.195756957164
39651,16125.124011723285
39652,16132.284351627468
39653,16138.019669647922
39654,16145.157374329741
39655,16143.104323404083
39656,16148.04063342726
39657,16150.878661052187
39658,16152.231456911537
39659,16152.948124612305
39660,16152.505207226852
39661,16157.133726656673
39662,16165.67583254544
39663,16168.094269697647
39664,16174.128920943253
39665,16176.811252577283
39666,16175.396487170005
39667,16174.050240411347
39668,16175.995179175487
39669,16179.111738743828
39670,16186.944077069758
39671,16192.263872246845
39672,16188.789123162345
39673,16188.886963242494
39674,16198.298076187803
39675,16197.505513688267
39676,16201.939196975578
39677,16201.82986200469
39678,16211.52039376038
39679,16209.191151888082
39680,16216.333415765785
39681,16226.188365117696
39682,16227.478124629495
39683,16222.36445229434
39684,16227.182939447934
39685,16230.673656032954
39686,16228.184776664602
39687,16228.901212959221
39688,16231.026665491308
39689,16237.134202998246
39690,16242.523683006271
39691,16250.419367601984
39692,16271.265429009063
39693,16278.404156525115
39694,16287.251379948322
39695,16291.57055848817
39696,16298.059343741468
39697,16295.449175854292
39698,16297.019245377502
39699,16299.38251250721
39700,16304.63620294285
39701,16312.898552169492
39702,16316.85103051264
39703,16316.263412467033
39704,16316.717045269006
39705,16316.551807654901
39706,16314.740199429056
39707,16310.385095242065
39708,16316.67093611433
39709,16319.138954099699
39710,16320.550975628768
39711,16323.523692830602
39712,16330.657509309047
39713,16334.8165737759
39714,16348.227100676846
39715,16352.54164639597
39716,16369.357627109945
39717,16386.113479676755
39718,16383.825101539413
39719,16380.574617897502
39720,16386.553303276905
39721,16389.073417392843
39722,16391.89449511103
39723,16390.301064897314
39724,16395.531830607957
39725,16400.92206433661
39726,16408.89293985242
39727,16399.941635943975
39728,16392.692455024044
39729,16390.743451885668
39730,16389.583291556533
39731,16393.20467790869
39732,16399.78824147271
39733,16403.715103324248
39734,16407.444661437323
39735,16414.7150988954
39736,16415.073381795806
39737,16424.00929525048
39738,16428.28303833509
39739,16431.26047300361
39740,16428.813693669337
39741,16433.572662111932
39742,16442.13554947562
39743,16455.663587300158
39744,16463.713084599414
39745,16466.142990527384
39746,16463.89081494653
39747,16468.61485637825
39748,16468.902154634947
39749,16470.752420830675
39750,16481.836255678183
39751,16475.487380486134
39752,16473.648553353672
39753,16472.395102152048
39754,16481.977812576024
39755,16488.576718173066
39756,16492.301540509725
39757,16497.494857547583
39758,16496.737447243653
39759,16498.402509025203
39760,16497.432237631754
39761,16503.771765290665
39762,16510.045502384175
39763,16519.138453767908
39764,16528.306930869032
39765,16538.90003077998
39766,16541.20375458889
39767,16552.707978304596
39768,16568.088885260004
39769,16573.66433537362
39770,16580.396729256725
39771,16565.201148908036
39772,16564.233988462984
39773,16570.595889274355
39774,16592.963821861493
39775,16600.22396577306
39776,16603.074399527835
39777,16606.934029810487
39778,16605.81987221719
39779,16608.928976632593
39780,16611.185466233383
39781,16605.922869111957
39782,16606.601899945366
39783,16602.293718494624
39784,16599.406202248192
39785,16595.000037193426
39786,16591.173801209636
39787,16598.32319246538
39788,16606.433187030343
39789,16614.432075398283
39790,16618.244795315935
39791,16619.60035719037
39792,16627.42242513187
39793,16642.618702597476
39794,16652.851197686377
39795,16669.0705728462
39796,16680.309757785286
39797,16683.083806242816
39798,16681.58997580453
39799,16691.271762010463
39800,16692.51244705067
39801,16695.064927257477
39802,16697.55524891334
39803,16696.36564708328
39804,16696.69928721043
39805,16699.50086101454
39806,16707.914132325586
39807,16712.078142117232
39808,16713.520366786415
39809,16717.009238384104
39810,16719.681015016344
39811,16738.44671908716
39812,16743.772841753635
39813,16744.989611757494
39814,16753.654431510688
39815,16774.11259375532
39816,16781.348265657096
39817,16783.82716212988
39818,16781.428755554687
39819,16787.08029105246
39820,16776.73931298559
39821,16776.65537617525
39822,16777.43669704382
39823,16789.617629666824
39824,16795.66600993081
39825,16802.10625590752
39826,16812.582290063063
39827,16820.202008853303
39828,16824.276536926325
39829,16830.66374374098
39830,16828.110397908094
39831,16815.89856591403
39832,16810.72019498913
39833,16812.60806735095
39834,16820.73022302391
39835,16815.864588098677
39836,16814.957753791863
39837,16812.57409032235
39838,16809.954490499622
39839,16818.368021628976
39840,16821.94374390191
39841,16835.54567179169
39842,16847.709996838254
39843,16859.75890774907
39844,16869.32711898405
39845,16872.298916787793
39846,16875.254498717088
39847,16878.188941916396
39848,16873.157230868936
39849,16874.805364925895
39850,16870.349431533265
39851,16874.270209053768
39852,16869.480507554712
39853,16872.37848096736
39854,16878.21552407711
39855,16880.0521152874
39856,16882.882894182992
39857,16888.228509399727
39858,16894.01494016876
39859,16895.99453382426
39860,16908.2872569765
39861,16915.30295607492
39862,16919.1913400718
39863,16923.030466487246
39864,16932.892816149782
39865,16944.326833621366
39866,16959.73129446408
39867,16969.785057974626
39868,16973.348660691103
39869,16977.04985712878
39870,16979.047696958183
39871,16976.99458357998
39872,16974.652140200757
39873,16966.228868610975
39874,16956.665473375928
39875,16962.361010725348
39876,16972.642518729626
39877,16968.888022085954
39878,16964.79611897243
39879,16966.860051355296
39880,16962.91788110354
39881,16979.77438127178
39882,16997.22844883216
39883,17008.839889669038
39884,17017.545300015558
39885,17018.138925782863
39886,17025.056759722538
39887,17033.86758964025
39888,17030.445605173714
39889,17035.374339355032
39890,17029.38367013937
39891,17018.577040527034
39892,17014.458116424154
39893,17024.785469210696
39894,17021.863846106735
39895,17038.84104069254
39896,17048.088951158712
39897,17056.93879630433
39898,17065.126579879776
39899,17072.68365782416
39900,17084.030447467663
39901,17069.6973630224
39902,17034.860988456585
39903,16994.335816432664
39904,16998.837446814912
39905,17010.701642942007
39906,17001.64077172562
39907,16996.081886295437
39908,16995.161652348663
39909,17002.775733509385
39910,17006.465482487827
39911,17014.30573235814
39912,17017.148288271652
39913,17025.647217671216
39914,17029.302919636673
39915,17034.87414759605
39916,17043.287461746477
39917,17049.580255799247
39918,17060.390167166945
39919,17062.9291058819
39920,17055.65456070328
39921,17054.076442227422
39922,17057.930328427607
39923,17062.068671315275
39924,17065.3338120229
39925,17063.998168267746
39926,17069.70148458439
39927,17070.621231961577
39928,17074.59876145906
39929,17085.041311913228
39930,17094.279024221563
39931,17106.594223378503
39932,17109.343590140674
39933,17108.56153009558
39934,17107.267109591325
39935,17102.226567187932
39936,17104.516924196
39937,17110.22738754569
39938,17112.53303589332
39939,17112.776794255697
39940,17108.285142519475
39941,17111.547195900603
39942,17119.405834699974
39943,17117.998124302852
39944,17113.96602805283
39945,17116.76873551943
39946,17122.25078156832
39947,17127.65052290841
39948,17133.51317454645
39949,17143.780924228467
39950,17152.810112291863
39951,17159.861520282015
39952,17172.98902780076
39953,17165.694342969804
39954,17175.499457144764
39955,17179.49550288562
39956,17176.921267238802
39957,17178.433761212338
39958,17182.82489839265
39959,17193.03107074046
39960,17199.708739002763
39961,17210.412706734052
39962,17219.55885247581
39963,17230.628178107392
39964,17235.76818402147
39965,17238.3108850499
39966,17240.0682948463
39967,17240.484561914796
39968,17249.545637770087
39969,17246.964041181036
39970,17251.074887173632
39971,17248.660078009936
39972,17246.77526690421
39973,17249.582417972524
39974,17245.39731681334
39975,17248.876918734168
39976,17258.286987150528
39977,17256.44799433906
39978,17252.366795454716
39979,17259.479957998265
39980,17269.311868352957
39981,17290.044406542016
39982,17310.801736943235
39983,17324.0624082611
39984,17325.630551639493
39985,17323.886531043474
39986,17323.335710488416
39987,17321.17991680008
39988,17328.375253871698
39989,17323.749363058858
39990,17323.730873517638
39991,17326.497922626437
39992,17321.985201498068
39993,17330.77600918793
39994,17331.821615251392
39995,17330.75103172584
39996,17327.463366291144
39997,17320.014511236965
39998,17320.617716661895
39999,17328.907330673235
40000,17338.855838089356
40001,17346.68444524276
40002,17357.490840644943
40003,17364.434971196115
40004,17364.60442680513
40005,17366.7665422012
40006,17368.97996116945
40007,17377.720738464126
40008,17382.860014958525
40009,17389.702116275723
40010,17401.790820060196
40011,17409.45212776095
40012,17416.682407679524
40013,17417.688637576037
40014,17423.156119527594
40015,17427.973584470114
40016,17426.59419475319
40017,17427.98827577077
40018,17429.41421987007
40019,17423.289686922653
40020,17422.989785490576
40021,17418.174558581795
40022,17418.410543036414
40023,17422.914043796423
40024,17434.92892253132
40025,17432.63042198474
40026,17437.948294239795
40027,17440.190546647398
40028,17440.911145543832
40029,17448.086126946037
40030,17458.920526264526
40031,17463.60370584833
40032,17469.263804146547
40033,17471.893468167047
40034,17487.762790647765
40035,17488.217591265486
40036,17500.892282177207
40037,17510.47120567186
40038,17513.218131397625
40039,17516.541198005874
40040,17520.87768916053
40041,17529.31187761443
40042,17534.930190099858
40043,17544.271428306576
40044,17547.55316574717
40045,17546.33042321786
40046,17549.022595565384
40047,17551.855241328194
40048,17549.26115716702
40049,17567.82462459227
40050,17575.49989036725
40051,17590.57931369486
40052,17579.78668905873
40053,17589.818967137133
40054,17577.504615062284
40055,17586.81832385691
40056,17599.676116221064
40057,17600.342286297404
40058,17608.572761615353
40059,17608.111271221795
40060,17609.31993181068
40061,17610.60176586322
40062,17612.999437890947
40063,17614.559336656937
40064,17611.475850054256
40065,17606.638182486637
40066,17609.671678923016
40067,17602.16486339241
40068,17601.61636891027
40069,17598.22205477542
40070,17595.582873771622
40071,17607.650119622143
40072,17615.315065710478
40073,17617.95568511699
40074,17621.162307318547
40075,17625.34176797075
40076,17630.78046335498
40077,17632.429878874005
40078,17637.21174883433
40079,17645.799565289202
40080,17643.05721809343
40081,17657.391685147337
40082,17668.434653174823
40083,17679.159987786777
40084,17679.588168225666
40085,17692.41603625037
40086,17704.191116584472
40087,17705.70773336985
40088,17700.312585794378
40089,17695.865943681714
40090,17694.203969548125
40091,17688.837887623962
40092,17691.936481543868
40093,17693.82175783979
40094,17690.60085582739
40095,17689.93483168799
40096,17696.736574239138
40097,17692.155684173293
40098,17701.29797693335
40099,17701.06943606553
40100,17708.27458008273
40101,17712.54941802551
40102,17731.551723118566
40103,17720.743711468996
40104,17724.061451307065
40105,17723.918309518267
40106,17729.532168872687
40107,17735.23172124181
40108,17760.381709257243
40109,17764.604970062526
40110,17778.932934220156
40111,17779.165544820487
40112,17790.52781761455
40113,17792.56662099638
40114,17779.06429412055
40115,17790.378819360405
40116,17788.05334505206
40117,17786.16221888522
40118,17779.3883930199
40119,17777.47565982639
40120,17789.958673500227
40121,17789.945686169154
40122,17814.73781799472
40123,17834.182128638902
40124,17841.41387154123
40125,17841.2563158208
40126,17845.001259386478
40127,17833.932075016237
40128,17817.310544964443
40129,17822.3783902175
40130,17821.840156083566
40131,17822.726034121733
40132,17832.529196083004
40133,17841.26386005027
40134,17847.305545494284
40135,17861.180930058308
40136,17854.913342351676
40137,17851.40674883481
40138,17846.7859317348
40139,17847.981781238122
40140,17851.20330482526
40141,17855.09500602913
40142,17863.011612677295
40143,17860.332928408578
40144,17867.180763255106
40145,17871.741869192065
40146,17877.918350469787
40147,17881.210811790257
40148,17880.275839140333
40149,17883.935302579725
40150,17895.525852265862
40151,17891.230868297167
40152,17886.812224929727
40153,17872.96872583337
40154,17882.58165808264
40155,17891.116928714197
40156,17892.015550788303
40157,17901.354602550513
40158,17906.31136616318
40159,17921.278851385607
40160,17924.487896770508
40161,17914.629110447837
40162,17905.800958616743
40163,17913.69434378
40164,17914.354886823123
40165,17914.824277211093
40166,17919.339394427603
40167,17913.859634661298
40168,17923.937762867896
40169,17935.67801258856
40170,17943.516417100145
40171,17950.889173839932
40172,17955.738695559332
40173,17962.846368702885
40174,17956.09653103205
40175,17952.79133878951
40176,17955.12994033558
40177,17966.412581193214
40178,17972.176108812368
40179,17972.47693200943
40180,17964.1220253392
40181,17966.90256660616
40182,17966.692969822525
40183,17965.795579505768
40184,17977.96169231864
40185,17985.945972465586
40186,17996.69999550417
40187,18001.65907277395
40188,18005.889989714273
40189,18011.979241396348
40190,18019.613322608933
40191,18021.20581360847
40192,18031.357638261907
40193,18030.95112312363
40194,18022.70705557142
40195,18026.38564502234
40196,18031.75055249124
40197,18040.321494294945
40198,18049.245094009904
40199,18059.529502358142
40200,18066.398133190753
40201,18071.62970003158
40202,18074.96127971008
40203,18083.534636003973
40204,18090.70991392294
40205,18085.23119408823
40206,18075.65135516474
40207,18078.150295465202
40208,18076.11268442774
40209,18071.752996124196
40210,18076.39120987532
40211,18082.489495670176
40212,18080.61222012104
40213,18079.656818383806
40214,18082.584658249612
40215,18088.0836400703
40216,18090.816850336345
40217,18091.623426839382
40218,18092.668224711295
40219,18100.01861489587
40220,18106.320704559468
40221,18106.84757462851
40222,18112.444853147877
40223,18121.258074458907
40224,18126.35318317943
40225,18136.871469259793
40226,18141.72130194149
40227,18142.91529269189
40228,18156.014023192092
40229,18159.482246270647
40230,18165.077688580895
40231,18154.775467790747
40232,18139.804587449617
40233,18129.089998181207
40234,18130.350669603307
40235,18131.953946379348
40236,18140.087470604358
40237,18143.776530841118
40238,18146.26561235173
40239,18146.90901528114
40240,18163.805579041997
40241,18173.41993830212
40242,18192.42082857217
40243,18187.673692267894
40244,18155.740040683537
40245,18161.139572825745
40246,18163.313900219062
40247,18168.37258673228
40248,18180.28629211659
40249,18188.101661907214
40250,18192.10367945504
40251,18195.1983374236
40252,18201.17240596805
40253,18205.9341126686
40254,18208.4807973264
40255,18210.309681433428
40256,18210.4520665
40257,18219.624637207886
40258,18221.055874172263
40259,18221.075123243772
40260,18221.083553982153
40261,18225.240241121384
40262,18236.033008711947
40263,18237.589869895455
40264,18248.458496334384
40265,18242.83866466319
40266,18251.95021459643
40267,18260.31005670304
40268,18266.04287561969
40269,18268.888150723662
40270,18275.315441128987
40271,18282.672765585194
40272,18288.75632962199
40273,18299.788133626236
40274,18308.711264031583
40275,18318.631997839504
40276,18329.013463348147
40277,18336.555093797295
40278,18339.394710888137
40279,18346.10061216831
40280,18346.488001084435
40281,18343.92186883486
40282,18338.718444892234
40283,18334.25526167653
40284,18346.906621948216
40285,18342.445127569146
40286,18340.422498989974
40287,18345.859268084012
40288,18345.306565868894
40289,18354.558971197544
40290,18363.192539569194
40291,18371.386315114276
40292,18379.771154837144
40293,18392.922905343286
40294,18402.753649080867
40295,18417.67062750951
40296,18395.578186647814
40297,18386.753416565323
40298,18391.100005673135
40299,18392.996920576577
40300,18399.498219365883
40301,18399.43426667243
40302,18397.35218057283
40303,18392.660026962072
40304,18396.632413251995
40305,18398.30058147136
40306,18403.7065616682
40307,18402.82913627285
40308,18400.77876674405
40309,18403.848662528748
40310,18407.42588280008
40311,18406.68165711547
40312,18409.193841984197
40313,18420.826306881434
40314,18421.25520897196
40315,18431.986723463964
40316,18435.970178129646
40317,18442.0402113543
40318,18440.85419479865
40319,18446.925759761198
40320,18444.962643282124
40321,18455.80245646988
40322,18461.989021692643
40323,18470.379065811507
40324,18472.834594570813
40325,18488.794452966435
40326,18501.130948991307
40327,18499.97942747837
40328,18504.341298870255
40329,18500.883848037025
40330,18498.631906150673
40331,18496.58198983775
40332,18498.282644099752
40333,18496.30598200231
40334,18498.0901935899
40335,18487.849338313266
40336,18488.814099422103
40337,18494.167767349994
40338,18504.84499565978
40339,18515.601555826324
40340,18514.058887675685
40341,18517.35209084856
40342,18520.97768610248
40343,18522.4245979337
40344,18530.868782808506
40345,18537.674913588886
40346,18544.316601823724
40347,18548.685413468043
40348,18550.2504965898
40349,18562.107278123785
40350,18571.53595741488
40351,18580.820772388073
40352,18571.587571054046
40353,18572.9507870256
40354,18568.43480456484
40355,18571.125292272452
40356,18574.271212720865
40357,18575.66217619246
40358,18578.522631814358
40359,18581.85956042955
40360,18583.82497676564
40361,18579.954698602105
40362,18583.751868144453
40363,18590.81722512677
40364,18599.608905668632
40365,18593.708836843245
40366,18598.488939073246
40367,18600.75884384587
40368,18616.619758779016
40369,18628.791802236246
40370,18632.343571811205
40371,18628.91377848449
40372,18631.92488706987
40373,18637.38465416126
40374,18641.17698146598
40375,18644.7853549843
40376,18655.74909092505
40377,18671.224731833114
40378,18679.348028543056
40379,18682.856505812484
40380,18681.729979030366
40381,18679.00575698614
40382,18682.051835797312
40383,18688.771665592627
40384,18683.447987540912
40385,18684.843488278824
40386,18699.534832226665
40387,18713.92072555566
40388,18720.831013839288
40389,18714.648615321694
40390,18720.591768663235
40391,18729.775884490933
40392,18724.133938481977
40393,18727.663570770197
40394,18743.436858486133
40395,18751.29008976883
40396,18763.140701329805
40397,18767.876549904064
40398,18778.504195509136
40399,18782.70741642183
40400,18780.104294039407
40401,18786.141719475927
40402,18796.687115721033
40403,18788.791821574676
40404,18790.309390678693
40405,18784.8986840904
40406,18772.093990476526
40407,18766.049553997193
40408,18750.095073354623
40409,18748.3535059983
40410,18755.508656919556
40411,18763.34924438854
40412,18765.998197599878
40413,18769.872786858
40414,18776.91746473102
40415,18781.320007169743
40416,18788.8680104683
40417,18785.18548811059
40418,18784.81118851276
40419,18781.230197336932
40420,18782.665611636447
40421,18782.82303784832
40422,18788.190581561892
40423,18791.567459262904
40424,18795.283658009623
40425,18795.47843999175
40426,18802.124778160727
40427,18806.395939130456
40428,18811.415103290674
40429,18815.13539520272
40430,18818.366796328955
40431,18821.179769099726
40432,18824.30173052782
40433,18827.819597102694
40434,18835.760799863496
40435,18837.611146250718
40436,18851.25603914208
40437,18848.96820462207
40438,18849.168040322693
40439,18853.31406732539
40440,18857.85787849159
40441,18861.085761591454
40442,18863.010307124867
40443,18860.256493316458
40444,18863.864210160238
40445,18875.62700515724
40446,18878.263020088136
40447,18882.265141004562
40448,18889.87397247857
40449,18891.44358897619
40450,18890.095601219855
40451,18893.41068711768
40452,18896.230777574823
40453,18898.874585150817
40454,18896.87571444445
40455,18905.736209157432
40456,18911.201044221092
40457,18920.89160156004
40458,18929.364992575378
40459,18930.653403856588
40460,18936.401654932335
40461,18940.36315914507
40462,18926.178708187446
40463,18937.208368320094
40464,18943.639126937083
40465,18946.816389099222
40466,18951.065085890677
40467,18952.205277217552
40468,18963.619872229585
40469,18968.85765996922
40470,18974.48484973623
40471,18958.617915365547
40472,18974.914038885156
40473,18991.50771024241
40474,18987.95279371933
40475,18982.16325068159
40476,18985.527404298715
40477,18984.73651159639
40478,18990.00668096197
40479,18995.52409430495
40480,19005.53408667764
40481,19011.89266023906
40482,19007.98779664431
40483,19016.164900106716
40484,19018.500575518206
40485,19017.63897896797
40486,19017.847508261035
40487,19023.112992415277
40488,19029.914596695413
40489,19038.220897445157
40490,19044.173214339487
40491,19046.539993043905
40492,19054.680143259626
40493,19072.456104244688
40494,19084.510311431983
40495,19094.83197336847
40496,19094.984576792005
40497,19084.797468283305
40498,19079.380799647595
40499,19073.052154375062
40500,19068.902701918836
40501,19068.74505433238
40502,19076.19622439315
40503,19088.59792339412
40504,19096.173969878262
40505,19101.772287380125
40506,19111.41500045406
40507,19121.425678729494
40508,19138.491896818356
40509,19139.520826246226
40510,19151.858122542173
40511,19163.613635087488
40512,19139.27653082141
40513,19142.69636484265
40514,19151.670651301803
40515,19150.560660819527
40516,19138.791666971014
40517,19142.95678180092
40518,19151.846764048365
40519,19158.473330873916
40520,19171.08314311207
40521,19182.130812083753
40522,19183.381037651485
40523,19171.541244951495
40524,19173.002818919565
40525,19176.14782913408
40526,19183.115308875993
40527,19193.2879544007
40528,19200.809744224047
40529,19212.580560371905
40530,19212.546169706886
40531,19231.47962386456
40532,19226.198474982928
40533,19239.99096159141
40534,19249.973341703626
40535,19276.202984524018
40536,19283.359429301014
40537,19247.865962608194
40538,19223.275241829488
40539,19205.526487920994
40540,19212.540862977403
40541,19218.57440922695
40542,19227.361265056512
40543,19230.575292370235
40544,19240.431173129666
40545,19246.885341842524
40546,19260.593300552388
40547,19257.8031005756
40548,19255.481539857323
40549,19252.7641004824
40550,19257.416304876704
40551,19258.98340141452
40552,19261.793423195082
40553,19268.786001624972
40554,19281.33243571991
40555,19280.48973833125
40556,19287.927996384926
40557,19303.66980656234
40558,19318.67172939778
40559,19330.36163882412
40560,19327.410781581228
40561,19322.10707461179
40562,19327.43868996047
40563,19323.554056849207
40564,19313.740824139943
40565,19307.79799894037
40566,19316.0550534188
40567,19325.716584849444
40568,19336.89799881304
40569,19339.998198033685
40570,19341.25493481337
40571,19358.565533349916
40572,19357.659308787217
40573,19366.430710596003
40574,19365.217243091487
40575,19369.09824817212
40576,19372.42542460719
40577,19374.879290927398
40578,19377.309494110377
40579,19383.668582976672
40580,19384.036478390524
40581,19386.26960251435
40582,19386.45239264815
40583,19397.96475934275
40584,19398.159529123488
40585,19403.97523768134
40586,19404.684140190246
40587,19409.099500600114
40588,19413.819606968438
40589,19417.82505970019
40590,19422.221585920353
40591,19424.523564548996
40592,19431.55994189829
40593,19427.13839083244
40594,19427.6834320352
40595,19424.992632715584
40596,19423.29182537983
40597,19423.622276017646
40598,19422.006627267278
40599,19422.04121834018
40600,19420.482061797826
40601,19434.748449297855
40602,19447.41294513827
40603,19449.607326632897
40604,19458.597686124584
40605,19457.22362846704
40606,19460.463887834812
40607,19464.875135377275
40608,19467.863704082745
40609,19476.397307389314
40610,19484.64547434402
40611,19494.028596776214
40612,19502.707013548832
40613,19515.090683553262
40614,19520.58581532437
40615,19522.907203118226
40616,19524.705897319527
40617,19522.230663347007
40618,19520.72144150578
40619,19515.20636007481
40620,19510.94831403228
40621,19509.52716764903
40622,19510.42662114108
40623,19514.22836911881
40624,19522.30363813629
40625,19533.28810562093
40626,19537.742346001
40627,19543.478719952407
40628,19549.0103116783
40629,19554.53229547951
40630,19553.687986200755
40631,19558.158797331023
40632,19564.056724915237
40633,19568.503073177282
40634,19572.080177086187
40635,19576.90931337424
40636,19585.03274141118
40637,19587.91797448911
40638,19598.759575980126
40639,19599.322831979367
40640,19608.489783703266
40641,19610.14021916997
40642,19606.719977516994
40643,19603.567929053934
40644,19603.243429673777
40645,19603.057674816562
40646,19603.2849327681
40647,19598.164521296596
40648,19597.21401182702
40649,19603.354451535295
40650,19614.751313152094
40651,19622.462445395544
40652,19610.660972877624
40653,19601.260369249838
40654,19604.753389201524
40655,19613.007063511683
40656,19615.44426009197
40657,19614.839394526476
40658,19620.303547882817
40659,19628.58432065883
40660,19637.19991452519
40661,19641.69820211087
40662,19643.365554129286
40663,19640.311131276274
40664,19638.43504125816
40665,19644.423566649108
40666,19649.29310349489
40667,19655.225432419527
40668,19661.79441394896
40669,19671.591658137582
40670,19682.447503599487
40671,19688.871783257855
40672,19701.273430880632
40673,19701.840849793178
40674,19699.667334535
40675,19709.437721423117
40676,19723.645566670966
40677,19735.057660971648
40678,19729.13726673895
40679,19733.20871696175
40680,19741.10368711902
40681,19767.15477255504
40682,19769.89969553049
40683,19770.7919299665
40684,19758.761973365792
40685,19757.417485198224
40686,19770.93816972863
40687,19771.769562475612
40688,19781.162565000704
40689,19777.230529318374
40690,19779.375146660623
40691,19770.613632506786
40692,19763.806869113596
40693,19752.671376638707
40694,19750.53975082965
40695,19759.22637238238
40696,19764.874712530775
40697,19770.40816677195
40698,19777.595131545902
40699,19785.67664303877
40700,19798.475158865273
40701,19805.160892396856
40702,19772.644139955875
40703,19771.894660525657
40704,19784.548506411345
40705,19791.573337925645
40706,19800.88533184852
40707,19801.115806717622
40708,19807.530572304244
40709,19810.160987123578
40710,19805.44354084332
40711,19806.511066900577
